**** BEGIN LOGGING AT Mon Apr  1 01:35:26 2024

Apr 01 01:49:02 <ryushinden>	MERCH
Apr 01 01:49:07 <kaelrok1>	AFFABLE
Apr 01 01:49:07 <fluffykit98>	omg Tony stark
Apr 01 01:49:08 <vellyne>	AFFABLE
Apr 01 01:49:13 <00excel00>	ironmouseBONGOCAT ironmouseBONGOCAT ironmouseBONGOCAT ironmouseBONGOCAT ironmouseBONGOCAT
Apr 01 01:49:13 <riseducky>	!discord
Apr 01 01:49:13 <streamelements>	@RiseDucky JOIN THE SUB ONLY DISCORD SERVER HERE ==> https://discord.gg/preciousfamily
Apr 01 01:49:15 <treborlo>	Another strawberry
Apr 01 01:49:23 <caseohsreinforcedceiling>	!devil
Apr 01 01:49:23 <streamelements>	Devil is available on most streaming platforms. Check it out here ➡️ https://ffm.to/mousedevil | Music video can be found here: https://www.youtube.com/watch?v=F3U4BCo3L40
Apr 01 01:49:24 <dksun1>	LUL
Apr 01 01:49:24 <paul_kun>	ferris wheel here we goooo
Apr 01 01:49:24 <lisalisa927>	This isn't exactly a Cyclothon
Apr 01 01:49:25 <zerobake>	speaking of the best selling author I just got Chris’s book last week
Apr 01 01:49:29 <ryushinden>	He has Yappatitis
Apr 01 01:49:29 <streamelements>	Connor is biking across Japan again to fundraise money for the Immune Deficiency Foundation. Please donate here: https://tiltify.com/@cdawg-va/cdawgva-cyclethon-3
Apr 01 01:49:33 <zaworldox>	ConnorYapping
Apr 01 01:49:34 <pixxle82>	AFFABLE
Apr 01 01:49:34 <fr0ggy5000>	aw that's so cute little mouse on a little go-kart
Apr 01 01:49:38 <agatharn>	They were very yummy
Apr 01 01:49:39 <elemental_titan>	Strawberries 🍓
Apr 01 01:49:39 <kaelrok1>	peepoStrawberry
Apr 01 01:49:40 <not_norwegian>	cdawg sounds so propper
Apr 01 01:49:41 <connor_rage>	lil bro is speaking in Yapanese
Apr 01 01:49:42 <titus_cleon>	init
Apr 01 01:49:42 <caseohsreinforcedceiling>	!convert
Apr 01 01:49:43 <wilson_22>	ConnorYapping
Apr 01 01:49:46 <xx_mrstark_xx>	@fluffykit98 what's up
Apr 01 01:49:47 <caseohsreinforcedceiling>	!concert
Apr 01 01:49:47 <rosalillys>	!merch
Apr 01 01:49:48 <streamelements>	Sayton Gang - Attack of the Magic Cloud Concert is available here: https://www.youtube.com/watch?v=jos-puWVqj4 | Now available on most streaming platforms- https://ffm.to/saytongang
Apr 01 01:49:48 <streamelements>	Get your OFFICIAL Ironmouse merch here => https://ironmouse.store
Apr 01 01:49:51 <chokoreto_pai>	ironmouseLetsgo ironmouseLetsgo ironmouseLetsgo ironmouseLetsgo ironmouseTWIRL ironmouseTWIRL ironmouseTWIRL cdawgMonkeybrain cdawgMonkeybrain cdawgMonkeybrain cdawgMonkeybrain
Apr 01 01:49:52 <ashtheangel>	ironmouseFACEHAND
Apr 01 01:49:52 <dekadash>	Strawberry milk time?
Apr 01 01:49:56 <hitishithefox>	now im craving strawberries
Apr 01 01:49:58 <zerobake>	I need the same cure as Chris pls
Apr 01 01:50:01 <armored_kong>	ironmouseKEK
Apr 01 01:50:01 <dksun1>	KettleMouse
Apr 01 01:50:08 <qqllllpp>	kaicWAVE
Apr 01 01:50:11 <frankiecat666>	Hey cutie pie
Apr 01 01:50:12 <kaelrok1>	Gremolin
Apr 01 01:50:12 <valleyoftheking>	meow
Apr 01 01:50:12 <painegamer>	cdawgHug cdawgHug
Apr 01 01:50:16 <ryushinden>	meow
Apr 01 01:50:16 <pandanubex>	meow
Apr 01 01:50:17 <vertighostj>	SoCute
Apr 01 01:50:18 <katbert1>	meow
Apr 01 01:50:18 <itstranexd>	opera mouse
Apr 01 01:50:19 <fusha_1527>	ironmousePATS
Apr 01 01:50:19 <mirrorslament>	chris looks like a golfing dad with that hat on
Apr 01 01:50:21 <zaworldox>	SoCute
Apr 01 01:50:22 <ashluver34>	ironmouseBONGOCAT
Apr 01 01:50:24 <maverous>	Is Mousey driving some kind of bat-car? 😁
Apr 01 01:50:24 <pouxayaya>	meow
Apr 01 01:50:24 <sheltur86>	are you excited for the year long cyclethon in 2025?
Apr 01 01:50:25 <zombiemulch>	meow
Apr 01 01:50:26 <frankiecat666>	Meow
Apr 01 01:50:27 <metalonmetalsparks>	lol look at that celebrity getting preened by the help
Apr 01 01:50:28 <eepyemma>	henyaKettle henyaKettle
Apr 01 01:50:29 <ashtheangel>	hi
Apr 01 01:50:30 <treborlo>	Dang it mouse you cracked my phone screen
Apr 01 01:50:31 <kaelrok1>	om
Apr 01 01:50:32 <dksun1>	ironmouseKEK
Apr 01 01:50:33 <abrakillo>	KEKWWA
Apr 01 01:50:34 <luigi4557>	om 󠀀
Apr 01 01:50:37 <silkycom>	KEKWWA
Apr 01 01:50:38 <insufferableegg>	om
Apr 01 01:50:38 <billy_steel_2468>	LUL
Apr 01 01:50:38 <shinobi_667>	ironmouseKEK
Apr 01 01:50:39 <zaworldox>	om
Apr 01 01:50:39 <maidensteine>	!merch
Apr 01 01:50:39 <streamelements>	Get your OFFICIAL Ironmouse merch here => https://ironmouse.store
Apr 01 01:50:40 <elmoriya22>	om
Apr 01 01:50:40 <ashtheangel>	Hi I’m new
Apr 01 01:50:41 <luigidacanay01>	KEKW
Apr 01 01:50:42 <deejaypoizon>	Who tucks their ears into the cap ? thats so weird LUL
Apr 01 01:50:43 <thestinkyweasel>	sopt o n
Apr 01 01:50:48 <zerobake>	I thought you were about to burst  into CBat
Apr 01 01:50:53 <jaldabaoth_executor>	@ashtheangel hi new, Im Jalda
Apr 01 01:50:54 <chokoreto_pai>	i'm surprised mouses tricycle is still not out of gas
Apr 01 01:50:55 <pandanubex>	@ashtheangel, hi new
Apr 01 01:51:00 <streamelements>	Chat Rules: Follow Twitch TOS. 18+ ONLY. Don't backseat mod. Respect Mouse, guests, mods, & chat. Don't promote/discuss/insult other streamers in chat, you will be banned. Don't promote your own channel or work. Don't beg or harass anyone for subs. Don't share personal information about yourself or others. Don't spam the same post repeatedly. Don't post copy pastas, trauma dumps, political or religious subject matter. Don't use offensive slurs. Keep comments relevant to stream.
Apr 01 01:51:00 <djgrimloki>	LUL LUL
Apr 01 01:51:01 <qqllllpp>	brazybecKEKW
Apr 01 01:51:05 <connor_rage>	Mr. Affable just came back from the country club premierAffable
Apr 01 01:51:09 <rcl2uo>	GET INN
Apr 01 01:51:13 <dannyboydan1>	ironmouseRAVE
Apr 01 01:51:16 <elmoriya22>	the little bottle KEKW
Apr 01 01:51:27 <flarenock>	MONKE
Apr 01 01:51:27 <thetntraider>	MONKE
Apr 01 01:51:27 <kaelrok1>	MONKE
Apr 01 01:51:27 <dksun1>	MONKE
Apr 01 01:51:29 <streamelements>	Celebrate my partnership with Razer! Use code: “IRONMOUSE5” for 5% off on Razer .com! https://razer.a9yw.net/DKZxZo
Apr 01 01:51:30 <agatharn>	MONKE
Apr 01 01:51:31 <silkycom>	MONKE
Apr 01 01:51:31 <zaworldox>	MONKE ?
Apr 01 01:51:34 <elmoriya22>	MONKE
Apr 01 01:51:35 <wilson_22>	MONKE
Apr 01 01:51:35 <agatharn>	ironmouseLETSGOHYPE
Apr 01 01:51:35 <oddasykes>	MONKE
Apr 01 01:51:35 <wallbrobart>	MONKE
Apr 01 01:51:38 <qtronbomb>	MONKE
Apr 01 01:51:38 <zombiemulch>	MONKE
Apr 01 01:51:40 <universal_bagle>	MONKE
Apr 01 01:51:41 <tanuki_cutie>	MONKE
Apr 01 01:51:43 <yoshyychan>	MONKE
Apr 01 01:51:44 <accelerator417>	hahah
Apr 01 01:51:46 <spiralexpress>	F?
Apr 01 01:51:49 <chokoreto_pai>	MONKE
Apr 01 01:51:49 <tinykey_hedgehog>	MONKE
Apr 01 01:51:49 <lisalisa927>	Chris probably said he's not getting killed on the bike this time
Apr 01 01:51:50 <treborlo>	Excalibur in the usofa going to California.
Apr 01 01:51:51 <yourambitiousgirl>	swehytCry
Apr 01 01:51:52 <vt_hikaru>	F
Apr 01 01:51:53 <kaelrok1>	om
Apr 01 01:51:53 <nariebeme>	Oop
Apr 01 01:51:54 <sinisteraish>	f?
Apr 01 01:51:54 <elpeenz>	monkaCough
Apr 01 01:51:55 <kittybear83>	LUl
Apr 01 01:51:55 <cebpeanut1995>	sir please untuck your ears from your hat igaHmm
Apr 01 01:51:55 <dksun1>	Slight f
Apr 01 01:51:56 <hollowrider_>	welp
Apr 01 01:51:56 <matrox471>	small f
Apr 01 01:51:56 <crimsonblade354>	MONKE
Apr 01 01:51:56 <jaldabaoth_executor>	uhm
Apr 01 01:51:56 <pokelolo99>	op
Apr 01 01:51:57 <shannara360>	Froze for a second.
Apr 01 01:51:57 <mailboxhozers>	oop
Apr 01 01:51:57 <mayhem614>	F
Apr 01 01:51:57 <ryushinden>	F for a bit
Apr 01 01:51:58 <vellyne>	refresh, its back
Apr 01 01:51:58 <brandor1g>	MONKE
Apr 01 01:51:58 <exaltedbreadstickog>	mini f
Apr 01 01:51:58 <billy_steel_2468>	oof
Apr 01 01:51:59 <yoshyychan>	F
Apr 01 01:51:59 <thatweebboi>	zentrePause zentrePause zentrePause
Apr 01 01:51:59 <otakumafia>	we still here
Apr 01 01:52:00 <nariebeme>	F?
Apr 01 01:52:00 <lilen_shaezen>	ironmouseF ironmouseF ironmouseF ironmouseF
Apr 01 01:52:01 <thegyroscopictree>	back
Apr 01 01:52:01 <wilson_22>	F
Apr 01 01:52:01 <shinobi_667>	F
Apr 01 01:52:01 <hardlee91>	henyaF
Apr 01 01:52:01 <plantslaper8000>	FreakinStinkin FreakinStinkin FreakinStinkin
Apr 01 01:52:01 <00excel00>	NotLikeThis
Apr 01 01:52:01 <metagory>	F o7
Apr 01 01:52:02 <kaiafinfin>	F
Apr 01 01:52:03 <kasket_4kv>	F?
Apr 01 01:52:03 <2fatercats>	oof
Apr 01 01:52:03 <zombiemulch>	F
Apr 01 01:52:03 <jaldabaoth_executor>	uuh
Apr 01 01:52:04 <rukku_heizen>	very strange
Apr 01 01:52:04 <spiritcoon>	Ahh&
Apr 01 01:52:04 <whiteguygraal>	F
Apr 01 01:52:04 <blizzking500>	uff
Apr 01 01:52:04 <dudabear42>	little f
Apr 01 01:52:04 <wallbrobart>	F? MONKE or?
Apr 01 01:52:04 <ascalythe>	F
Apr 01 01:52:05 <ashluver34>	shiaGasp
Apr 01 01:52:05 <varggut>	back
Apr 01 01:52:05 <matrox471>	surviving
Apr 01 01:52:06 <fusha_1527>	NOOOO
Apr 01 01:52:07 <makosodapop>	F
Apr 01 01:52:07 <klaviland>	WE GOOD
Apr 01 01:52:08 <adrammelech_162>	F
Apr 01 01:52:08 <kaelrok1>	stream is fine
Apr 01 01:52:09 <misky90501>	ironmouseThoomin
Apr 01 01:52:09 <snake_snaaaakee>	F?
Apr 01 01:52:11 <matrox471>	stream fine
Apr 01 01:52:12 <exaltedbreadstickog>	we good
Apr 01 01:52:13 <sinisteraish>	back
Apr 01 01:52:15 <baersy_>	Saved
Apr 01 01:52:16 <nariebeme>	we back?
Apr 01 01:52:18 <qqllllpp>	F brazybecGUY
Apr 01 01:52:18 <ashluver34>	ironmouseSMILE
Apr 01 01:52:19 <wallbrobart>	Saved
Apr 01 01:52:19 <dksun1>	Twitch issue?
Apr 01 01:52:21 <ascalythe>	Saved
Apr 01 01:52:21 <isai_>	twitch i think
Apr 01 01:52:22 <agarom32>	ironmouseHEH we back
Apr 01 01:52:22 <ashtheangel>	hi
Apr 01 01:52:23 <pandanubex>	A O U
Apr 01 01:52:23 <metagory>	strawberries too stronk monkaS
Apr 01 01:52:23 <crimsonblade354>	all good
Apr 01 01:52:23 <matrox471>	a oo
Apr 01 01:52:24 <elmoriya22>	Too much MONKE
Apr 01 01:52:25 <rukku_heizen>	yours buffered then his
Apr 01 01:52:26 <fluffykit98>	owoCry
Apr 01 01:52:27 <djgrimloki>	Gentlemen.  Get your shite together.
Apr 01 01:52:31 <jadderknight>	Where'd the bikes go?
Apr 01 01:52:31 <ashtheangel>	Hi
Apr 01 01:52:31 <deejaypoizon>	Twitch being twitchy, as usual XD
Apr 01 01:52:33 <yoshyychan>	Saved
Apr 01 01:52:34 <suprchikn>	gremlins in the PC
Apr 01 01:52:35 <ryushinden>	Probably Twitch
Apr 01 01:52:36 <nariebeme>	probably twitch issue
Apr 01 01:52:36 <treborlo>	Excalibur of the us of a going to California
Apr 01 01:52:36 <ascalythe>	Twitch being a lil silly
Apr 01 01:52:37 <ashluver34>	ironmouseSHRUG
Apr 01 01:52:40 <rosalillys>	wait mouse how come your merch doesn’t pop up ?
Apr 01 01:52:43 <daimyoguyfieri>	Gé
Apr 01 01:52:44 <flotsam_>	I think you log out of twitch every time you refresh the browser. Might be wrong, though
Apr 01 01:52:50 <ashtheangel>	hi I’m new
Apr 01 01:52:56 <yaboiidingus>	Getting comfy in the basket again this year?
Apr 01 01:52:56 <jadderknight>	Welcome!
Apr 01 01:52:57 <jecikalba>	axeumBlush
Apr 01 01:52:57 <flaeb>	hi hello new
Apr 01 01:52:59 <zyxt1>	a building
Apr 01 01:53:02 <baersy_>	zentrePause
Apr 01 01:53:03 <jaldabaoth_executor>	hi new
Apr 01 01:53:04 <elmoriya22>	@ashtheangel hi
Apr 01 01:53:05 <ascalythe>	hi @ashtheangel
Apr 01 01:53:07 <bluebird_99>	hi new
Apr 01 01:53:11 <alliecatra>	Twitch wasn't prepared to handle mouse's cuteness
Apr 01 01:53:11 <ahjussihan>	hi
Apr 01 01:53:12 <drqwertysilence>	HUH ?
Apr 01 01:53:13 <qtronbomb>	@ashtheangel hi New!
Apr 01 01:53:14 <silkycom>	OOO EVA?
Apr 01 01:53:14 <isai_>	hii new
Apr 01 01:53:14 <davenator2000>	@ashtheangel Hi new
Apr 01 01:53:16 <kaelrok1>	hi new
Apr 01 01:53:18 <00excel00>	The lance ?
Apr 01 01:53:18 <slinkman10>	the lance
Apr 01 01:53:19 <thestig8989>	bingo?
Apr 01 01:53:20 <jm_salen>	BINGO
Apr 01 01:53:21 <daverboy>	Evangelion stick? Lance of Longinus?
Apr 01 01:53:21 <the_borticus>	BINGO
Apr 01 01:53:22 <nitrouswayne>	@ashtheangel hi
Apr 01 01:53:22 <baersy_>	woah
Apr 01 01:53:23 <kaelrok1>	OOO
Apr 01 01:53:24 <shinobi_667>	henyaPogu
Apr 01 01:53:26 <wilson_22>	Sakura tree ironmouseWow
Apr 01 01:53:26 <dksun1>	Yay ironmouseLETSGOHYPE ironmouseLETSGOHYPE
Apr 01 01:53:27 <zaworldox>	henyaPogu henyaPogu
Apr 01 01:53:28 <insufferableegg>	BINGO
Apr 01 01:53:29 <ashtheangel>	Cool
Apr 01 01:53:30 <spaceagewizkid>	no van gang following along today/
Apr 01 01:53:32 <metagory>	oscillation VI
Apr 01 01:53:32 <armored_kong>	HUH
Apr 01 01:53:33 <agatharn>	So pretty
Apr 01 01:53:34 <drqwertysilence>	ICANT
Apr 01 01:53:35 <00excel00>	LUL
Apr 01 01:53:35 <riffxcv>	Erm
Apr 01 01:53:37 <elmoriya22>	KEKW
Apr 01 01:53:39 <dksun1>	LUL
Apr 01 01:53:42 <shinobi_667>	ironmouseKEK
Apr 01 01:53:42 <treborlo>	Sakura the weakest character in Naruto
Apr 01 01:53:42 <divaele>	ironmouseWow what a nice park
Apr 01 01:53:43 <zaworldox>	ironmouseICANT Connor
Apr 01 01:53:44 <luigidacanay01>	LUL
Apr 01 01:53:45 <sir_knight_howiter>	INIT
Apr 01 01:53:46 <metagory>	romans need to conquer england again to remind him
Apr 01 01:53:46 <tarn1shed0ne>	ironmouseCLAP ironmouseCLAP
Apr 01 01:53:46 <teawithnami>	whos the white man with the cool hat /jk
Apr 01 01:53:49 <duckblocked>	Bingo Sakura sightings
Apr 01 01:53:50 <yorinium404>	Ive been there last week
Apr 01 01:53:51 <silkycom>	KEKW
Apr 01 01:53:52 <drakonknight>	Aware
Apr 01 01:53:54 <daverboy>	sculpture park?
Apr 01 01:53:56 <shuabeenz>	om
Apr 01 01:53:56 <flotsam_>	Aware
Apr 01 01:53:56 <tyamettv>	How much yap, could a yapper yap? If a yapper could even yap.
Apr 01 01:53:56 <lazypillager07>	Bingo
Apr 01 01:53:58 <brownsugarpoptartss>	ah the good old days Oldge
Apr 01 01:53:59 <streamelements>	Please consider donating plasma to help not only people like me but tons of people around the world who depend on plasma donations. Find out more here: http://www.plasmahero.org  CinnaLove
Apr 01 01:54:03 <drqwertysilence>	omg Connr
Apr 01 01:54:06 <lisalisa927>	This looks more like a WHACKY WEEKEND than a Cyclothon
Apr 01 01:54:07 <ad_noctvm>	The spear of Longinus!!! awesome!!!
Apr 01 01:54:08 <xaindontyou>	CDAWG
Apr 01 01:54:09 <duckblocked>	Longinus spear
Apr 01 01:54:12 <sultanofswatt>	@ironmouse Do I have permission to eat some snackies?
Apr 01 01:54:12 <wallbrobart>	Spear of Longinus?
Apr 01 01:54:13 <sugoiben>	Lance of Longines is oddly appropriate on Easter
Apr 01 01:54:20 <sakuradragonpup>	@borknbandage you smelly
Apr 01 01:54:29 <disjunctured>	cdawg "my dad owns this golf resort" va okie
Apr 01 01:54:29 <streamelements>	The Demon Queen herself is finally here to make her Youtooz debut! Get your limited edition figure, plush, and pin set here: https://youtooz.com/collections/ironmouse
Apr 01 01:54:31 <vellyne>	Tastyge
Apr 01 01:54:32 <slinkman10>	@sugoiben was just thinking that
Apr 01 01:54:32 <ryushinden>	hi
Apr 01 01:54:36 <luffynotomo>	yum me too a good cheese bread
Apr 01 01:54:36 <treborlo>	Longinoous longbottum
Apr 01 01:54:36 <shinobi_667>	Ooh
Apr 01 01:54:36 <kaelrok1>	same NODDERS
Apr 01 01:54:36 <ashtheangel>	BloodTrail
Apr 01 01:54:37 <spaceagewizkid>	cheesy bread
Apr 01 01:54:39 <elpeenz>	Tastyge
Apr 01 01:54:43 <yoshyychan>	cheeeseee bread!
Apr 01 01:54:43 <fuwakookie>	The 10yen bread is mid
Apr 01 01:54:44 <indevariable>	pizza
Apr 01 01:54:46 <xx_mrstark_xx>	Is it just me or is IRONMOUSE extra adorable tonight
Apr 01 01:54:46 <nikeymarz>	Nice sakura
Apr 01 01:54:52 <brandor1g>	Tastyge
Apr 01 01:54:53 <borknbandage>	@SakuraDragonPup  bla
Apr 01 01:54:54 <agatharn>	This place is so pretty
Apr 01 01:55:00 <zaworldox>	ironmousePOPCAT cheese bread
Apr 01 01:55:02 <cebpeanut1995>	omg I’m laying in bed and my stomach is growling.., i dont wanna think about food
Apr 01 01:55:03 <tyamettv>	Ironmouse is always adorable.
Apr 01 01:55:06 <drakonknight>	CEASE ITS AVERAGE
Apr 01 01:55:07 <silkycom>	PauseChamp
Apr 01 01:55:10 <kaelrok1>	PauseChamp
Apr 01 01:55:11 <treborlo>	Domino cheese bread with garlic sauce
Apr 01 01:55:14 <crazyjesse63>	@xx_MrStark_xx nah she cute all the time
Apr 01 01:55:14 <shinobi_667>	So quiet there
Apr 01 01:55:19 <agatharn>	Maybe a giant tree?
Apr 01 01:55:25 <kaelrok1>	KEKW
Apr 01 01:55:27 <lemonshark3>	om
Apr 01 01:55:28 <junpeikagami>	why do i hear chinese
Apr 01 01:55:28 <ninz_0>	@xx_MrStark_xx bro i feel like you say this every stream
Apr 01 01:55:28 <ryushinden>	KEKW
Apr 01 01:55:28 <vellyne>	ironmouseKEK2
Apr 01 01:55:28 <ashtheangel>	ironmouseCHATSLEEP
Apr 01 01:55:29 <drqwertysilence>	ICANT
Apr 01 01:55:29 <drakonknight>	om
Apr 01 01:55:29 <streamelements>	Other than emotes during wait time or down time, if you continuously post the same message several times over, it is considered spam, and you will be timed out! if we have to time you out repeatedly, you will be banned.
Apr 01 01:55:29 <yourambitiousgirl>	lmfaoo
Apr 01 01:55:30 <elmoriya22>	KEKW
Apr 01 01:55:30 <flarenock>	om
Apr 01 01:55:30 <deejaypoizon>	LUL
Apr 01 01:55:30 <virtuousliberty>	LMAO KEKW
Apr 01 01:55:30 <last_colossi>	KEKW
Apr 01 01:55:30 <borknbandage>	@SakuraDragonPup Thanks for the gift sub!
Apr 01 01:55:30 <kasket_4kv>	KEKW
Apr 01 01:55:31 <anthonyderschwarz>	KEKW
Apr 01 01:55:31 <protogazer>	KEKW
Apr 01 01:55:31 <kaelrok1>	AINTNOWAY
Apr 01 01:55:31 <crazyjesse63>	ICANT
Apr 01 01:55:32 <dksun1>	ironmouseOMEGALUL ironmouseOMEGALUL
Apr 01 01:55:32 <luffynotomo>	lololololol
Apr 01 01:55:32 <insufferableegg>	KEKWWA
Apr 01 01:55:32 <zaworldox>	om
Apr 01 01:55:33 <brandor1g>	KEKW
Apr 01 01:55:33 <cloudrune_72>	ICANT
Apr 01 01:55:33 <milspec4>	om 󠀀
Apr 01 01:55:34 <armored_kong>	ironmouseOMEGALUL ironmouseOMEGALUL ironmouseOMEGALUL
Apr 01 01:55:35 <starywars>	om
Apr 01 01:55:35 <shinobi_667>	ironmouseOMEGALUL
Apr 01 01:55:35 <cuddlethief>	KEKW
Apr 01 01:55:36 <fusha_1527>	om
Apr 01 01:55:36 <disjunctured>	om
Apr 01 01:55:36 <silkycom>	xdx
Apr 01 01:55:36 <unoriginal_goat>	how fashionable!
Apr 01 01:55:36 <wallbrobart>	ironmouseOMEGALUL ironmouseOMEGALUL ironmouseOMEGALUL
Apr 01 01:55:37 <baersy_>	om
Apr 01 01:55:37 <sattg>	KEKW
Apr 01 01:55:38 <ashtheangel>	ironmousePATS
Apr 01 01:55:40 <jaunedragneel>	ironmouseTehehe
Apr 01 01:55:40 <shuabeenz>	xdx
Apr 01 01:55:40 <devsubzerox>	ironmouseOMEGALUL ironmouseOMEGALUL ironmouseOMEGALUL ironmouseOMEGALUL
Apr 01 01:55:40 <cloudrune_72>	xdx
Apr 01 01:55:41 <smolgremlinx>	ironmouseTehehe ironmouseTehehe ironmouseTehehe
Apr 01 01:55:41 <zombiemulch>	om
Apr 01 01:55:41 <vellyne>	AFFABLE
Apr 01 01:55:41 <tanuki_cutie>	LUL
Apr 01 01:55:42 <spartacross29>	KEKW
Apr 01 01:55:43 <experiment282>	KEKW
Apr 01 01:55:43 <vapeink>	this cyclethon is 14 days right
Apr 01 01:55:43 <elmoriya22>	ironmouseOMEGALUL ironmouseOMEGALUL ironmouseOMEGALUL ironmouseOMEGALUL
Apr 01 01:55:45 <luigidacanay01>	LUL
Apr 01 01:55:46 <spiralexpress>	is that meant to be gendo's glasses KEKW
Apr 01 01:55:47 <jadderknight>	Wow they fit perfectly now
Apr 01 01:55:48 <zaworldox>	AFFABLE
Apr 01 01:55:49 <kaelrok1>	xdd
Apr 01 01:55:51 <mortaliaobscurum>	KEKW
Apr 01 01:55:53 <protogazer>	The spear
Apr 01 01:55:53 <dksun1>	HUH
Apr 01 01:55:53 <suprchikn>	the Spear of Longinus
Apr 01 01:55:53 <saiegel01>	Long-genius
Apr 01 01:55:53 <ryushinden>	Glasses perfect for Chris's head KEKW
Apr 01 01:55:55 <lisalisa927>	There's Cherry Blossoms all over the East USA
Apr 01 01:55:55 <spiralexpress>	the evangelion speak
Apr 01 01:55:55 <katbert1>	Long genious
Apr 01 01:55:56 <treborlo>	Longinoous longbottum
Apr 01 01:55:56 <crypt_ical>	eva spear
Apr 01 01:55:56 <metalonmetalsparks>	The lance from EVA
Apr 01 01:55:56 <ashluver34>	AFFABLE
Apr 01 01:55:56 <hollowrider_>	the spear
Apr 01 01:55:58 <soliddeebo>	eva
Apr 01 01:55:58 <kurojae>	evangelion
Apr 01 01:55:59 <thestig8989>	the spear?
Apr 01 01:55:59 <xx_mrstark_xx>	@tyamettv I know but when she's like this though omg
Apr 01 01:55:59 <ggoliath>	the spearo of evangelion?
Apr 01 01:55:59 <kaelrok1>	The spear of longinous?
Apr 01 01:55:59 <streamelements>	All my songs are available on my youtube channel playlist! Go check it out ➡️ https://www.youtube.com/playlist?list=PLPGvCeM8T-m40UpYjhh0ENY7XJ8CPXKVq
Apr 01 01:55:59 <sugoiben>	The lance of Longines from EVA
Apr 01 01:55:59 <dantyx>	Lance of Longinus is a religious artifact
Apr 01 01:56:00 <hollowrider_>	from Eva
Apr 01 01:56:00 <bluebird_99>	its a spear from evangalion
Apr 01 01:56:00 <shipmun>	eva spear
Apr 01 01:56:00 <last_colossi>	Spear from eca
Apr 01 01:56:01 <pandanubex>	KEKWWA
Apr 01 01:56:01 <sir_knight_howiter>	YOU WILL SEE
Apr 01 01:56:01 <mythvern>	spear
Apr 01 01:56:01 <jadderknight>	Wait is this an eva place?
Apr 01 01:56:02 <soliddeebo>	evaa
Apr 01 01:56:02 <darkmech1>	Evangelion red Spear
Apr 01 01:56:02 <last_colossi>	eva
Apr 01 01:56:02 <agatharn>	No idea
Apr 01 01:56:03 <clockworkavatar>	the spwear from end of eva
Apr 01 01:56:05 <snake_snaaaakee>	Something long
Apr 01 01:56:05 <luigidacanay01>	Oh no
Apr 01 01:56:05 <dcduelist>	the lance
Apr 01 01:56:06 <vellyne>	Eva PausersHype
Apr 01 01:56:06 <koopzy>	evangelion spear of longinus
Apr 01 01:56:07 <eduardojo11>	lol
Apr 01 01:56:07 <soliddeebo>	eva
Apr 01 01:56:07 <trollanderror>	evangelion
Apr 01 01:56:07 <wallbrobart>	YEP Long Anus
Apr 01 01:56:08 <suprchikn>	aka the spear of destiny
Apr 01 01:56:09 <ozmagale>	Longinus Spear POGGERS
Apr 01 01:56:10 <ryushinden>	The spear from Evangelion
Apr 01 01:56:11 <masterchatter2020>	yes!
Apr 01 01:56:11 <ananseee>	Do we have a bingo card today?
Apr 01 01:56:11 <drqwertysilence>	Yaya henyaNodder
Apr 01 01:56:13 <shinobi_667>	Evangelion
Apr 01 01:56:15 <direangel117>	evangelion
Apr 01 01:56:15 <agatharn>	Oh that?
Apr 01 01:56:15 <sir_knight_howiter>	ye
Apr 01 01:56:15 <wallbrobart>	Oh?
Apr 01 01:56:15 <ashtheangel>	hi
Apr 01 01:56:16 <jadderknight>	Yooooo
Apr 01 01:56:17 <silkycom>	ye
Apr 01 01:56:19 <dksun1>	NOWAYING
Apr 01 01:56:20 <nitrouswayne>	Yep
Apr 01 01:56:20 <indevariable>	yep
Apr 01 01:56:21 <agatharn>	No way really?
Apr 01 01:56:25 <wallbrobart>	NOWAYING
Apr 01 01:56:25 <suprchikn>	I suspect it's a replica, and not the real one...
Apr 01 01:56:25 <shinobi_667>	henyaPogu
Apr 01 01:56:25 <elmoriya22>	EVANGELION MENTIONED OOO
Apr 01 01:56:25 <unoriginal_goat>	@Ananseee yup it's on twitter
Apr 01 01:56:26 <vidiaphoenix>	Here I was thinking they were talking about the spear that stabbed Christ LUL
Apr 01 01:56:26 <ashtheangel>	Cool
Apr 01 01:56:27 <slinkman10>	the lance that stabbed Jesus
Apr 01 01:56:27 <shintoaliengod>	one of the spears used to kill Christo Aware
Apr 01 01:56:28 <ascalythe>	big long schlong spear of longinius
Apr 01 01:56:29 <zaworldox>	henyaPogu They do?
Apr 01 01:56:29 <streamelements>	If you are able to donate plasma and want to find a location where you can donate, check out this site for information: https://www.donatingplasma.org/donation/find-a-donor-center
Apr 01 01:56:30 <luffynotomo>	yeah they said something about that
Apr 01 01:56:30 <ashtheangel>	Hi
Apr 01 01:56:31 <lordbahamut_>	OH IS THIS PARK
Apr 01 01:56:33 <pandanubex>	@WallBroBart gachiHYPER
Apr 01 01:56:35 <ninjastikman>	they have the longina spear?
Apr 01 01:56:37 <sir_knight_howiter>	looking
Apr 01 01:56:38 <vellyne>	ironmouseCLAP ironmouseCLAP ironmouseCLAP
Apr 01 01:56:38 <vimaro1603>	:OOOOOO
Apr 01 01:56:38 <ryushinden>	OH SHIT IT IS
Apr 01 01:56:38 <velvetluca>	HOLY
